room_type,price,minimum_nights,Cluster1,Cluster2
0.0,0.1969503826726019,0.015150029436353992,2,0
0.0,0.22038174619668824,0.013561953612103892,2,0
0.003804715812079231,0.1750169273556446,0.011414147436237693,2,0
0.0,0.11314146760193415,0.2262829352038683,2,0
0.0,0.18461463687140747,0.2260587390262132,2,0
0.0,0.38361178764940373,0.23486435978534925,0,0
0.003647664847622054,0.11672527512390572,0.007295329695244108,2,0
0.0,0.15454983631045432,0.005619994047652885,2,0
0.0,0.23531763502452974,0.01960980291871081,2,0
0.0,0.1528276028694154,0.007108260598577461,2,0
0.0,0.2666582084065427,0.025097243144145194,2,0
0.003291808984173476,0.1909249210820616,0.013167235936693904,2,0
0.006092009665046307,0.21322033827662074,0.030460048325231536,2,0
0.0,0.16744265517936577,0.00744189578574959,2,0
0.0,0.3373256298595721,0.013493025194382885,2,0
0.0,0.27511246835613307,0.014479603597691215,2,0
0.0,0.2992084792493598,0.015747814697334727,2,0
0.0,0.2258194480424825,0.007168871366428016,2,0
0.0,0.4272841161583379,0.004883247041809576,0,0
0.0,0.18701754488288447,0.00584429827759014,2,0
0.0,0.145785705633922,0.23855842740096328,2,0
0.0026830725203187697,0.07780910308924432,0.0026830725203187697,2,0
0.0,0.4089340375938616,0.008178680751877231,0,0
0.0,0.22668780850734022,0.005965468644930006,2,0
0.0,0.24329486732175706,0.006159363729664736,2,0
0.0,0.17580315526224008,0.22930846338553054,2,0
0.0,0.10362881740370702,0.16362444853216898,2,0
0.0,0.1653197169624348,0.003373871774743567,2,0
0.014176167377912153,0.6379275320060469,0.19846634329077015,0,1
0.021536452691454145,0.9691403711154365,0.04307290538290829,1,1
0.0,0.2530159040035333,0.00834118364846813,2,0
0.0,0.25282151999093044,0.007328159999737114,2,0
0.0,0.2352143186348578,0.3024184096733886,2,0
0.0,0.4773233562924538,0.03471442591217846,0,0
0.00304534307872127,0.13704043854245715,0.00913602923616381,2,0
0.0030384751914364003,0.15192375957182003,0.021269326340054802,2,0
0.0033223506294517706,0.1827292846198474,0.009967051888355312,2,0
0.0,0.34542413840487585,0.01114271414209277,2,0
0.00390850868176017,0.6839890193080298,0.00781701736352034,1,1
0.002878988155982294,0.27350387481831795,0.008636964467946883,2,0
0.0,0.4121001440580786,0.023775008311042997,0,0
0.0,0.18281320681009502,0.009295586786953984,2,0
0.0,0.22246892031586588,0.011507013119786165,2,0
0.0,0.24482432341533464,0.010201013475638943,2,0
0.0,0.3648522372233564,0.011521649596527045,0,0
0.0030421691835914987,0.12168676734365996,0.0030421691835914987,2,0
0.0,0.35971438742448003,0.006540261589536,0,0
0.0,0.24494933536396857,0.006201248996556166,2,0
0.0,0.18299187897039895,0.19606272746828457,2,0
0.0033604339890239555,0.10753388764876658,0.006720867978047911,2,0
0.003502755892186112,0.11208818854995559,0.007005511784372224,2,0
0.003242055260386832,0.0907775472908313,0.006484110520773664,2,0
0.0074876664681706295,0.36689565694036086,0.02246299940451189,0,0
0.0,0.20774392664563812,0.2576024690405913,2,0
0.0,0.2179810558597796,0.01006066411660521,2,0
0.0,0.29326821423614935,0.0061097544632531114,2,0
0.0,0.17645767895038356,0.01037986346766962,2,0
0.0026124808437579085,0.08621186784401098,0.0026124808437579085,2,0
0.0,0.24865777730926827,0.008429077196924348,2,0
0.0,0.49194784971869754,0.009938340398357526,0,0
0.0,0.6510379577351203,0.02199452559915947,0,1
0.0,0.18139821078426038,0.0032981492869865524,2,0
0.0,0.7621156108210742,0.05522576890007784,1,1
0.0,0.1829168985470837,0.010603878176642535,2,0
0.0,0.1724135870842258,0.04022983698631936,2,0
0.0,0.22904795336470793,0.012493524728984068,2,0
0.0029813141348763563,0.08645810991141434,0.17291621982282868,2,0
0.0070070632476353,0.3153178461435885,0.0140141264952706,2,0
0.0,0.19075634464039115,0.012717089642692744,2,0
0.0033738951097534915,0.20243370658520948,0.0033738951097534915,2,0
0.003067643306580901,0.08896165589084613,0.003067643306580901,2,0
0.004114320612836029,0.11931529777224484,0.004114320612836029,2,0
0.007099162750432612,0.03194623237694676,0.003549581375216306,2,0
0.007127328116641221,0.03207297652488549,0.0035636640583206103,2,0
0.006079686442030036,0.02735858898913516,0.003039843221015018,2,0
0.006176807303380949,0.027795632865214272,0.0030884036516904746,2,0
0.00611366643274224,0.02751149894734008,0.00305683321637112,2,0
0.0,0.329489515936894,0.0116290417389492,2,0
0.0,0.7337740952862318,0.10700872222924214,1,1
0.0,0.15721971459379686,0.17722949645118916,2,0
0.0,0.8173691805904622,0.012672390396751351,1,1
0.0,0.517125335563286,0.014989140161254666,0,1
0.0,0.27723367343079136,0.018080456962877696,2,0
0.0,0.19563718952449108,0.010671119428608605,2,0
0.0,0.1595213383740036,0.015049182865472036,2,0
0.0,0.4823923345228279,0.0074214205311204295,0,0
0.0,0.239767733417144,0.00808205842979137,2,0
0.0,0.3784202259742518,0.009082085423382043,0,0
0.0,0.44928293751159587,0.02946117623026858,0,0
0.0,0.9156634912029284,0.04226139190167362,1,1
0.0,0.5070193282366738,0.01901322480887527,0,0
0.0026785683083102195,0.14732125695706208,0.005357136616620439,2,0
0.0,0.19332940738855467,0.0055236973539587045,2,0
0.0,0.1291362270332767,0.2324452086598981,2,0
0.0,0.17003986209422595,0.17292189365514504,2,0
0.0,0.47213571966131607,0.02179087936898382,0,0
0.0036577314932488554,0.1463092597299542,0.0731546298649771,2,0
0.002662068025752418,0.20231716995718377,0.005324136051504836,2,0
0.0,0.5330377692577843,0.124375479493483,0,1
0.01701455672113531,0.493422144912924,0.051043670163405934,0,0
0.0,0.11213975698161487,0.09894684439554254,2,0
0.0,0.42140405268298814,0.02528424316097929,0,0
0.0,0.12363548662450824,0.10909013525691903,2,0
0.0,0.5460938925364975,0.007281251900486634,0,1
0.007399695036732913,0.4809801773876394,0.036998475183664566,0,0
0.0,0.9844992687580079,0.032816642291933595,1,1
0.005885629837737874,0.31782401123784515,0.01765688951321362,2,0
0.00430950129307735,0.12497553749924314,0.0086190025861547,2,0
0.0,0.0868420305201067,0.028947343506702233,2,0
0.0,0.4937913992961721,0.015430981228005378,0,0
0.0,0.4896153157282636,0.022255241624011983,0,0
0.0027480704704871835,0.1813726510521541,0.005496140940974367,2,0
0.0,0.17722435802183112,0.007705406870514396,2,0
0.0053679415389571074,0.32207649233742647,0.010735883077914215,2,0
0.0,0.46163276155221655,0.011191097249750705,0,0
0.0,0.9308533600859392,0.05319162057633939,1,1
0.0,0.18127078547818673,0.21466277227680008,2,0
0.0,0.9596276302053893,0.02781529362914172,1,1
0.005716986860983156,0.20009454013441047,0.011433973721966311,2,0
0.0,0.5528358347579756,0.025515500065752723,0,1
0.0,0.5879730963584122,0.007506039527979731,0,1
0.0,0.23714728570200413,0.26349698411333794,2,0
0.0,0.19808945131669106,0.0023582077537701316,2,0
0.007421477695910459,0.33396649631597064,0.014842955391820917,2,0
0.002884655960909968,0.12404020631912864,0.005769311921819936,2,0
0.0,0.270079545543838,0.02455268595853073,2,0
0.0,0.18464696703139272,0.008393043955972396,2,0
0.0,0.3738595794792491,0.0025091246944916046,0,0
0.004138404694280632,0.11173692674557706,0.012415214082841896,2,0
0.002728480194840749,0.07366896526070023,0.008185440584522247,2,0
0.002637712548831717,0.07121823881845636,0.007913137646495151,2,0
0.002624514754660042,0.07086189837582113,0.007873544263980126,2,0
0.009474097344765857,0.28422292034297575,0.028422292034297574,2,0
0.009471122413213592,0.28413367239640774,0.03788448965285437,2,0
0.006963254367214569,0.3829789901968013,0.020889763101643706,0,0
0.0033983884230705673,0.09515487584597589,0.010195165269211702,2,0
0.0,0.4712123381515197,0.019633847422979987,0,0
0.008507319973397074,0.29775619906889755,0.04253659986698537,2,0
0.009043532629506608,0.36174130518026437,0.027130597888519827,0,0
0.0,0.5573888040025364,0.03981348600018118,0,1
0.003584943079133913,0.17207726779842783,0.007169886158267826,2,0
0.0,0.2978450999686288,0.01254084631446858,2,0
0.0,0.14254450664536536,0.004385984819857395,2,0
0.0,0.18869362168503442,0.029029787951543755,2,0
0.004788839623319238,0.23465314154264266,0.009577679246638476,2,0
0.0,0.17158562215540604,0.0028597603692567678,2,0
0.003236897391560668,0.22658281740924674,0.006473794783121336,2,0
0.0,0.147856170637358,0.09241010664834877,2,0
0.006785156845621953,0.23748048959676835,0.013570313691243906,2,0
0.0,0.9550490210849036,0.07346530931422336,1,1
0.003325504879536614,0.0964396415065618,0.033255048795366136,2,0
0.0,0.20553413893566252,0.016664930183972637,2,0
0.0,0.32338552990377284,0.07545662364421367,2,0
0.0,0.17221582423849185,0.007175659343270494,2,0
0.0,0.374435039038994,0.019039069781643762,0,0
0.007875959365811046,0.28353453716919763,0.015751918731622093,2,0
0.0,0.5499505726451664,0.03525324183622862,0,1
0.0026412240161876647,0.12941997679319558,0.005282448032375329,2,0
0.0,0.23504332426796695,0.008599146009803669,2,0
0.0,0.4784824340100044,0.015949414467000145,0,0
0.0,0.4765104046379266,0.039709200386493886,0,0
0.002631219435108337,0.10524877740433349,0.010524877740433349,2,0
0.0,0.45357405713955773,0.3023827047597052,0,0
0.0029504959248466763,0.07376239812116692,0.00885148777454003,2,0
0.006230187576229444,0.20559619001557167,0.006230187576229444,2,0
0.0,0.513041536586293,0.12826038414657326,0,1
0.0,0.3882386439214462,0.018057611345183543,0,0
0.0,0.6836282380359759,0.10938051808575615,1,1
0.002861184525954725,0.11444738103818902,0.008583553577864176,2,0
0.0,0.21142329286838163,0.2487332857275078,2,0
0.0,0.8943784513484547,0.034399171205709796,1,1
0.0,0.2468215570560586,0.01234107785280293,2,0
0.0,0.33370086715009833,0.010112147489396919,2,0
0.002455920227065054,0.4420656408717098,0.004911840454130108,0,0
0.009137849275327476,0.2284462318831869,0.09137849275327475,2,0
0.0,0.4375201809470518,0.02625121085682311,0,0
0.0,0.09382636222041958,0.15637727036736596,2,0
0.0,0.415905816314874,0.01949558513975972,0,0
0.008897268129642219,0.8897268129642218,0.026691804388926654,1,1
0.0,0.26000615701869817,0.02400056834018752,2,0
0.0,0.3586530587334272,0.010247230249526491,0,0
0.0,0.47663177383318955,0.011214865266663283,0,0
0.0,0.2497649148466455,0.011527611454460561,2,0
0.0,0.5356966651691238,0.04999835541578489,0,1
0.009161165821371864,0.3572854670335027,0.018322331642743727,2,0
0.002971728835524079,0.06537803438152974,0.005943457671048158,2,0
0.0028177376309168668,0.1437046191767602,0.0056354752618337335,2,0
0.009652461268735304,0.2799213767933238,0.01930492253747061,2,0
0.0,0.42277181482493165,0.04227718148249316,0,0
0.0030517175326297994,0.18310305195778798,0.009155152597889397,2,0
0.0,0.8786400062974681,0.13873263257328444,1,1
0.008696562286365539,0.5130971748955667,0.06087593600455877,0,1
0.0,0.10339194888132928,0.003692569602904617,2,0
0.0,0.4772058660031908,0.2626821280751509,0,0
0.0,0.45732140171306446,0.01758928468127171,0,0
0.0,0.23993600094701392,0.005331911132155865,2,0
0.0,0.23032137867097224,0.005549912739059572,2,0
0.0,0.1885703328117444,0.005387723794621269,2,0
0.0,0.4506563355714233,0.015021877852380777,0,0
0.0,0.9718195762454102,0.009299708863592441,1,1
0.0,0.5785714364388315,0.0330612249393618,0,1
0.007686598170042025,0.3382103194818491,0.023059794510126075,2,0
0.007800354134366068,0.26521204056844633,0.023401062403098204,2,0
0.0040399820213818235,0.1211994606414547,0.0040399820213818235,2,0
0.009056914549028868,0.29887818011795264,0.04528457274514434,2,0
0.0,0.27035725773724495,0.17075195225510206,2,0
0.0030150172901867857,0.10552560515653749,0.006030034580373571,2,0
0.0,0.37119589032467765,0.2369335470157517,0,0
0.0,0.46117460797026993,0.007320231872543968,0,0
0.0035195508820467505,0.10558652646140251,0.10558652646140251,2,0
0.0,0.4919685746005572,0.0173635967506079,0,0
0.0,0.39391106953921023,0.03395785082234571,0,0
0.0,0.30496112118981145,0.02301593367470275,2,0
0.0032249127544646673,0.14512107395091,0.009674738263394001,2,0
0.020974814693426973,0.7341185142699441,0.020974814693426973,1,1
0.0,0.1929556927108028,0.008905647355883206,2,0
0.0,0.20519894483294596,0.009470720530751351,2,0
0.002612856652646994,0.11496569271646774,0.007838569957940982,2,0
0.0,0.2799790158873288,0.002239832127098631,2,0
0.01083057920810959,0.4873760643649315,0.01083057920810959,0,0
0.0,0.3894383175643634,0.05452136445901088,0,0
0.0,0.1860565434786341,0.004961507826096909,2,0
0.0,0.3130434837513248,0.05618729195536599,2,0
0.0,0.9797057356910678,0.029990991908910237,1,1
0.0,0.4818647514158978,0.022239911603810666,0,0
0.0,0.23850826088713162,0.00596270652217829,2,0
0.0,0.3459000971819578,0.04674325637594024,2,0
0.0031502781947893564,0.11025973681762748,0.01575139097394678,2,0
0.009273880486320114,0.32458581702120404,0.04636940243160057,2,0
0.0,0.5381698142498618,0.009160337263827435,0,1
0.0,0.1541872205718835,0.008410212031193645,2,0
0.0,0.39914896017767926,0.1130922053836758,0,0
0.0,0.5705974334629297,0.014885150438163382,0,1
0.0,0.555604337049373,0.0492307640423495,0,1
0.0,0.1859371030924287,0.05005998929411542,2,0
0.0,0.33310753897615036,0.006729445231841421,2,0
0.0,0.1680670937430986,0.009886299631946979,2,0
0.0,0.8545160119746552,0.016022175224524784,1,1
0.011121393611213583,0.44485574444854337,0.033364180833640754,0,0
0.0047079618011890995,0.42371656210701897,0.014123885403567299,0,0
0.0,0.16484478977037775,0.0025756998401621524,2,0
0.0,0.4160554991646542,0.016642219966586165,0,0
0.0,0.4667803078741683,0.043760653863203276,0,0
0.0,0.1950365274143942,0.09287453686399723,2,0
0.0,0.4921804757274338,0.018456767839778766,0,0
0.0,0.7046054677592924,0.035230273387964625,1,1
0.0,0.9910586715426888,0.04955293357713444,1,1
0.0,0.22766595364139136,0.006696057460040922,2,0
0.0,0.6700977526568291,0.013537328336501599,1,1
0.007250140978911974,0.2900056391564789,0.02175042293673592,2,0
0.0029614144627399803,0.11253374958411924,0.005922828925479961,2,0
0.0,0.36229088042899327,0.15526752018385426,0,0
0.0,0.9316433628141227,0.03288153045226316,1,1
0.0,0.30550892858817374,0.04700137362894981,2,0
0.0,0.6267670128743567,0.007933759656637425,0,1
0.0,0.17398327917463813,0.0034796655834927626,2,0
0.007195719876259716,0.4965046714619204,0.14391439752519433,0,0
0.0,0.48003071680425485,0.01600102389347516,0,0
0.0,0.4345886659465492,0.01086471664866373,0,0
0.019879841985917072,0.9939920992958536,0.019879841985917072,1,1
0.0,0.20176596941378722,0.02017659694137872,2,0
0.009968144415847641,0.2990443324754292,0.009968144415847641,2,0
0.0,0.21836171073845498,0.008734468429538199,2,0
0.0,0.13250126744297105,0.005760924671433524,2,0
0.0,0.5007817183254025,0.08346361972090043,0,0
0.0,0.7942117981212751,0.031768471924851,1,1
0.0028439796673248112,0.09385132902171876,0.0028439796673248112,2,0
0.0,0.7891812723948047,0.03156725089579219,1,1
0.003516475920462103,0.17230732010264305,0.007032951840924206,2,0
0.0,0.14226135056869516,0.08535681034121709,2,0
0.007082758895634091,0.8499310674760908,0.014165517791268182,1,1
0.0,0.43836061738449045,0.027397538586530653,0,0
0.007414733487900079,0.11122100231850117,0.007414733487900079,2,0
0.0,0.7939674857330995,0.024429768791787678,1,1
0.0,0.3404003981441629,0.05295117304464756,2,0
0.0,0.22674113671576246,0.011933744037671707,2,0
0.0,0.5548003654595758,0.023777158519696105,0,1
0.0,0.36653564372717584,0.036653564372717586,0,0
0.0,0.1383099794965972,0.008298598769795832,2,0
0.006900805112487454,0.2070241533746236,0.2070241533746236,2,0
0.0,0.9149426074452132,0.04066411588645392,1,1
0.0,0.3931320737229836,0.011793962211689506,0,0
0.00734215973781248,0.367107986890624,0.01468431947562496,0,0
0.009560688696685467,0.31550272699062043,0.019121377393370935,2,0
0.0,0.16738037960503735,0.18259677775094985,2,0
0.0,0.1386303799261664,0.17328797490770798,2,0
0.0,0.16468524912703453,0.008234262456351726,2,0
0.0050890019240079805,0.1272250481001995,0.015267005772023941,2,0
0.0,0.24876393395928365,0.01066131145539787,2,0
0.008579344686977379,0.4289672343488689,0.025738034060932134,0,0
0.0,0.28385943016798443,0.04866161660022591,2,0
0.0,0.923135832903319,0.023078395822582976,1,1
0.0,0.8367208090378639,0.023906308829653257,1,1
0.0,0.5073795854355966,0.10147591708711931,0,0
0.0,0.4621381037804301,0.013203945822298002,0,0
0.002658906255852861,0.0824260939314387,0.002658906255852861,2,0
0.0,0.9542320238152703,0.0734024633704054,1,1
0.0,0.24930337647419462,0.07631736014516162,2,0
0.0,0.3263044644467143,0.16315223222335715,2,0
0.0061735000335603665,0.46918600255058784,0.03086750016780183,0,0
0.0,0.6525664421844396,0.06525664421844396,0,1
0.003921483896572828,0.1725452914492044,0.015685935586291312,2,0
0.0,0.2329533985252692,0.009318135941010768,2,0
0.007586805890792382,0.5310764123554668,0.05310764123554667,0,1
0.0,0.3897206325179355,0.012306967342671647,0,0
0.0,0.913207759909587,0.007771980935400741,1,1
0.0,0.9842286849578032,0.029526860548734095,1,1
0.0,0.10216538162219245,0.005522453060659052,2,0
0.0,0.20794211763587622,0.007797829411345358,2,0
0.0,0.4036235005007685,0.0269082333667179,0,0
0.0,0.7184644717864969,0.07184644717864969,1,1
0.0,0.6103047728993766,0.021540168455272117,0,1
0.020828759012062718,0.7290065654221951,0.041657518024125435,1,1
0.009842746577258246,0.482294582285654,0.01968549315451649,0,0
0.0,0.2853721722890882,0.008647641584517824,2,0
0.0,0.9787934494158329,0.039151737976633315,1,1
0.008085559975045583,0.2829945991265954,0.016171119950091167,2,0
0.008650481453814182,0.2595144436144255,0.05190288872288509,2,0
0.0,0.6261676748205393,0.02872328783580455,0,1
0.006947425011827995,0.23621245040215183,0.020842275035483984,2,0
0.0,0.28407443115413117,0.04058206159344731,2,0
0.0025978323763838273,0.26497890239115035,0.0025978323763838273,2,0
0.009496285805931435,0.27539228837201163,0.03798514322372574,2,0
0.0,0.491529299499235,0.014247226072441594,0,0
0.007024978934520658,0.31612405205342964,0.021074936803561973,2,0
0.0,0.3950076720227425,0.158003068809097,0,0
0.002785357418875707,0.12534108384940684,0.008356072256627121,2,0
0.0,0.8591988690165844,0.040432887953721616,1,1
0.0,0.35422715027705143,0.018165494886002637,2,0
0.0,0.35539055364528815,0.03553905536452882,2,0
0.009959107495351473,0.24897768738378684,0.02987732248605442,2,0
0.0,0.7951106980468807,0.04892988911057728,1,1
0.0,0.4261240879685071,0.06628596923954555,0,0
0.009435520388328318,0.18871040776656636,0.18871040776656636,2,0
0.0,0.5301656930991296,0.02232276602522651,0,1
0.007675682316155075,0.34540570422697836,0.03837841158077537,2,0
0.005024277626862681,0.13565549592529239,0.015072832880588043,2,0
0.0,0.3301292665792952,0.12697279483819046,2,0
0.0,0.7612781608239156,0.031719923367663154,1,1
0.0024915537440521546,0.0872043810418254,0.004983107488104309,2,0
0.0,0.7055923502975244,0.017639808757438112,1,1
0.014823315790796841,0.5929326316318737,0.2075264210711558,0,1
0.0,0.8603599812689097,0.012905399719033645,1,1
0.0,0.17239612381621958,0.22411496096108544,2,0
0.009587496627627416,0.2396874156906854,0.009587496627627416,2,0
0.0,0.22453965949595772,0.0057574271665630184,2,0
0.007019247023320026,0.259712139862841,0.021057741069960077,2,0
0.0,0.5415469779452476,0.0072206263726033015,0,1
0.0030315543879596172,0.15157771939798087,0.015157771939798087,2,0
0.007944949576315105,0.26218333601839844,0.007944949576315105,2,0
0.0,0.9990533014924318,0.028818845235358607,1,1
0.0,0.5194585629856825,0.06493232037321031,0,1
0.0035628641756407574,0.16032888790383407,0.0035628641756407574,2,0
0.007397396746026905,0.5030229787298295,0.01479479349205381,0,0
0.0,0.31441068600773653,0.08983162457363901,2,0
0.0,0.22556300769419502,0.008565683836488418,2,0
0.0,0.17317201472284674,0.015742910429349704,2,0
0.0,0.37231696997693114,0.008273710443931803,0,0
